MonitoringStation,EventId,Cruise,Program,Project,Agency,Source,Station,SampleDate,SampleTime,TotalDepth,UpperPycnocline,LowerPycnocline,Depth,Layer,SampleType,SampleReplicateType,Parameter,Qualifier,MeasureValue,Unit,Method,Lab,Problem,PrecisionPC,BiasPC,Details,Latitude,Longitude,TierLevel
"ET6.2",49220,"BAY391","TWQM","TRIB","MDDNR","MDDNR","ET6.2",12/16/2003,11:26:00,3.7,,,0.5,"S ","ISM","M1","DO",,11.90000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",49432,"BAY392","TWQM","TRIB","MDDNR","MDDNR","ET6.2",1/12/2004,11:01:00,4,,,0.5,"S ","ISM","M1","DO",,13.30000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",49220,"BAY391","TWQM","TRIB","MDDNR","MDDNR","ET6.2",12/16/2003,11:26:00,3.7,,,2.7,"B ","ISM","M1","DO",,12.00000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",49432,"BAY392","TWQM","TRIB","MDDNR","MDDNR","ET6.2",1/12/2004,11:01:00,4,,,1,"M ","ISM","M1","DO",,13.40000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",49432,"BAY392","TWQM","TRIB","MDDNR","MDDNR","ET6.2",1/12/2004,11:01:00,4,,,3,"B ","ISM","M1","DO",,13.30000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",49679,"BAY393","TWQM","TRIB","MDDNR","MDDNR","ET6.2",2/16/2004,10:33:00,4.5,,,0.5,"S ","ISM","M1","DO",,13.30000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",49432,"BAY392","TWQM","TRIB","MDDNR","MDDNR","ET6.2",1/12/2004,11:01:00,4,,,2,"M ","ISM","M1","DO",,13.50000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",49679,"BAY393","TWQM","TRIB","MDDNR","MDDNR","ET6.2",2/16/2004,10:33:00,4.5,,,1,"M ","ISM","M1","DO",,13.30000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",49679,"BAY393","TWQM","TRIB","MDDNR","MDDNR","ET6.2",2/16/2004,10:33:00,4.5,,,3,"B ","ISM","M1","DO",,12.50000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",50240,"BAY394","TWQM","TRIB","MDDNR","MDDNR","ET6.2",3/30/2004,10:50:00,4,,,0.5,"S ","ISM","M1","DO",,9.10000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",49679,"BAY393","TWQM","TRIB","MDDNR","MDDNR","ET6.2",2/16/2004,10:33:00,4.5,,,2,"M ","ISM","M1","DO",,13.00000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",50240,"BAY394","TWQM","TRIB","MDDNR","MDDNR","ET6.2",3/30/2004,10:50:00,4,,,1,"M ","ISM","M1","DO",,9.00000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",50240,"BAY394","TWQM","TRIB","MDDNR","MDDNR","ET6.2",3/30/2004,10:50:00,4,,,3,"B ","ISM","M1","DO",,7.90000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",50479,"BAY396","TWQM","TRIB","MDDNR","MDDNR","ET6.2",4/14/2004,09:47:00,4.1,,,0.5,"S ","ISM","M1","DO",,9.10000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",50240,"BAY394","TWQM","TRIB","MDDNR","MDDNR","ET6.2",3/30/2004,10:50:00,4,,,2,"M ","ISM","M1","DO",,8.70000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",50479,"BAY396","TWQM","TRIB","MDDNR","MDDNR","ET6.2",4/14/2004,09:47:00,4.1,,,1,"M ","ISM","M1","DO",,9.10000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",50479,"BAY396","TWQM","TRIB","MDDNR","MDDNR","ET6.2",4/14/2004,09:47:00,4.1,,,3,"B ","ISM","M1","DO",,9.00000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",43632,"BAY398","TWQM","TRIB","MDDNR","MDDNR","ET6.2",5/12/2004,13:33:00,3.7,,,0.5,"S ","ISM","M1","DO",,7.40000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",50479,"BAY396","TWQM","TRIB","MDDNR","MDDNR","ET6.2",4/14/2004,09:47:00,4.1,,,2,"M ","ISM","M1","DO",,9.10000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",43632,"BAY398","TWQM","TRIB","MDDNR","MDDNR","ET6.2",5/12/2004,13:33:00,3.7,,,1,"M ","ISM","M1","DO",,7.30000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",44149,"BAY400","TWQM","TRIB","MDDNR","MDDNR","ET6.2",6/9/2004,12:41:00,4.2,,,0.5,"S ","ISM","M1","DO",,7.20000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",43632,"BAY398","TWQM","TRIB","MDDNR","MDDNR","ET6.2",5/12/2004,13:33:00,3.7,,,2.7,"B ","ISM","M1","DO",,6.60000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",43632,"BAY398","TWQM","TRIB","MDDNR","MDDNR","ET6.2",5/12/2004,13:33:00,3.7,,,2,"M ","ISM","M1","DO",,6.70000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",44149,"BAY400","TWQM","TRIB","MDDNR","MDDNR","ET6.2",6/9/2004,12:41:00,4.2,,,1,"M ","ISM","M1","DO",,6.40000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",44149,"BAY400","TWQM","TRIB","MDDNR","MDDNR","ET6.2",6/9/2004,12:41:00,4.2,,,2,"M ","ISM","M1","DO",,6.20000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",44149,"BAY400","TWQM","TRIB","MDDNR","MDDNR","ET6.2",6/9/2004,12:41:00,4.2,,,3,"M ","ISM","M1","DO",,5.90000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",44149,"BAY400","TWQM","TRIB","MDDNR","MDDNR","ET6.2",6/9/2004,12:41:00,4.2,,,3.2,"B ","ISM","M1","DO",,5.70000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",44993,"BAY403","TWQM","TRIB","MDDNR","MDDNR","ET6.2",7/21/2004,12:35:00,3.6,,,0.5,"S ","ISM","M1","DO",,5.80000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",44993,"BAY403","TWQM","TRIB","MDDNR","MDDNR","ET6.2",7/21/2004,12:35:00,3.6,,,1,"M ","ISM","M1","DO",,5.70000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",44993,"BAY403","TWQM","TRIB","MDDNR","MDDNR","ET6.2",7/21/2004,12:35:00,3.6,,,2,"M ","ISM","M1","DO",,5.50000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",44993,"BAY403","TWQM","TRIB","MDDNR","MDDNR","ET6.2",7/21/2004,12:35:00,3.6,,,2.6,"B ","ISM","M1","DO",,5.50000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",37667,"BAY405","TWQM","TRIB","MDDNR","MDDNR","ET6.2",8/16/2004,09:55:00,3.9,,,0.5,"S ","ISM","M1","DO",,6.20000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",37667,"BAY405","TWQM","TRIB","MDDNR","MDDNR","ET6.2",8/16/2004,09:55:00,3.9,,,1,"M ","ISM","M1","DO",,6.20000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",37667,"BAY405","TWQM","TRIB","MDDNR","MDDNR","ET6.2",8/16/2004,09:55:00,3.9,,,2,"M ","ISM","M1","DO",,6.10000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",37667,"BAY405","TWQM","TRIB","MDDNR","MDDNR","ET6.2",8/16/2004,09:55:00,3.9,,,2.9,"B ","ISM","M1","DO",,6.00000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",38463,"BAY407","TWQM","TRIB","MDDNR","MDDNR","ET6.2",9/22/2004,13:10:00,4,,,0.5,"S ","ISM","M1","DO",,8.00000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",38463,"BAY407","TWQM","TRIB","MDDNR","MDDNR","ET6.2",9/22/2004,13:10:00,4,,,1,"M ","ISM","M1","DO",,8.00000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",38463,"BAY407","TWQM","TRIB","MDDNR","MDDNR","ET6.2",9/22/2004,13:10:00,4,,,2,"M ","ISM","M1","DO",,7.80000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",38463,"BAY407","TWQM","TRIB","MDDNR","MDDNR","ET6.2",9/22/2004,13:10:00,4,,,3,"B ","ISM","M1","DO",,7.80000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",38729,"BAY408","TWQM","TRIB","MDDNR","MDDNR","ET6.2",10/7/2004,12:12:00,3.3,,,0.5,"S ","ISM","M1","DO",,8.70000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",38729,"BAY408","TWQM","TRIB","MDDNR","MDDNR","ET6.2",10/7/2004,12:12:00,3.3,,,1,"M ","ISM","M1","DO",,8.50000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",38729,"BAY408","TWQM","TRIB","MDDNR","MDDNR","ET6.2",10/7/2004,12:12:00,3.3,,,2,"M ","ISM","M1","DO",,8.10000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",38729,"BAY408","TWQM","TRIB","MDDNR","MDDNR","ET6.2",10/7/2004,12:12:00,3.3,,,2.3,"B ","ISM","M1","DO",,7.90000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",39321,"BAY410","TWQM","TRIB","MDDNR","MDDNR","ET6.2",11/11/2004,11:40:00,4.4,,,0.5,"S ","ISM","M1","DO",,10.10000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",39321,"BAY410","TWQM","TRIB","MDDNR","MDDNR","ET6.2",11/11/2004,11:40:00,4.4,,,1,"M ","ISM","M1","DO",,10.00000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",39321,"BAY410","TWQM","TRIB","MDDNR","MDDNR","ET6.2",11/11/2004,11:40:00,4.4,,,2,"M ","ISM","M1","DO",,10.00000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",39321,"BAY410","TWQM","TRIB","MDDNR","MDDNR","ET6.2",11/11/2004,11:40:00,4.4,,,3.4,"B ","ISM","M1","DO",,10.00000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",33202,"BAY411","TWQM","TRIB","MDDNR","MDDNR","ET6.2",12/9/2004,11:45:00,4,,,0.5,"S ","ISM","M1","DO",,10.30000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",39321,"BAY410","TWQM","TRIB","MDDNR","MDDNR","ET6.2",11/11/2004,11:40:00,4.4,,,3,"M ","ISM","M1","DO",,10.00000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",33202,"BAY411","TWQM","TRIB","MDDNR","MDDNR","ET6.2",12/9/2004,11:45:00,4,,,1,"M ","ISM","M1","DO",,10.40000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",33202,"BAY411","TWQM","TRIB","MDDNR","MDDNR","ET6.2",12/9/2004,11:45:00,4,,,3,"B ","ISM","M1","DO",,11.10000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",2295,"BAY438","TWQM","TRIB","MDDNR","MDDNR","ET6.2",5/10/2006,12:23:00,4.2,,,0.5,"S ","ISM","M1","DO",,6.20000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",33202,"BAY411","TWQM","TRIB","MDDNR","MDDNR","ET6.2",12/9/2004,11:45:00,4,,,2,"M ","ISM","M1","DO",,10.60000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",2295,"BAY438","TWQM","TRIB","MDDNR","MDDNR","ET6.2",5/10/2006,12:23:00,4.2,,,1,"M ","ISM","M1","DO",,6.20000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",2295,"BAY438","TWQM","TRIB","MDDNR","MDDNR","ET6.2",5/10/2006,12:23:00,4.2,,,2,"M ","ISM","M1","DO",,6.10000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",2295,"BAY438","TWQM","TRIB","MDDNR","MDDNR","ET6.2",5/10/2006,12:23:00,4.2,,,3,"M ","ISM","M1","DO",,6.10000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",2295,"BAY438","TWQM","TRIB","MDDNR","MDDNR","ET6.2",5/10/2006,12:23:00,4.2,,,3.2,"B ","ISM","M1","DO",,6.00000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",33428,"BAY412","TWQM","TRIB","MDDNR","MDDNR","ET6.2",1/10/2005,10:35:00,4.5,,,1,"M ","ISM","M1","DO",,11.60000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",33428,"BAY412","TWQM","TRIB","MDDNR","MDDNR","ET6.2",1/10/2005,10:35:00,4.5,,,2,"M ","ISM","M1","DO",,11.60000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",33428,"BAY412","TWQM","TRIB","MDDNR","MDDNR","ET6.2",1/10/2005,10:35:00,4.5,,,0.5,"S ","ISM","M1","DO",,11.30000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",33855,"BAY413","TWQM","TRIB","MDDNR","MDDNR","ET6.2",2/14/2005,10:42:00,4,,,0.5,"S ","ISM","M1","DO",,12.80000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",33428,"BAY412","TWQM","TRIB","MDDNR","MDDNR","ET6.2",1/10/2005,10:35:00,4.5,,,3,"M ","ISM","M1","DO",,11.40000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",33428,"BAY412","TWQM","TRIB","MDDNR","MDDNR","ET6.2",1/10/2005,10:35:00,4.5,,,3.5,"B ","ISM","M1","DO",,11.40000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",33855,"BAY413","TWQM","TRIB","MDDNR","MDDNR","ET6.2",2/14/2005,10:42:00,4,,,1,"M ","ISM","M1","DO",,12.80000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",33855,"BAY413","TWQM","TRIB","MDDNR","MDDNR","ET6.2",2/14/2005,10:42:00,4,,,2,"M ","ISM","M1","DO",,12.80000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",34295,"BAY414","TWQM","TRIB","MDDNR","MDDNR","ET6.2",3/16/2005,12:40:00,3,,,0.5,"S ","ISM","M1","DO",,11.10000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",33855,"BAY413","TWQM","TRIB","MDDNR","MDDNR","ET6.2",2/14/2005,10:42:00,4,,,3,"B ","ISM","M1","DO",,12.70000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",34295,"BAY414","TWQM","TRIB","MDDNR","MDDNR","ET6.2",3/16/2005,12:40:00,3,,,2,"B ","ISM","M1","DO",,11.10000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",34951,"BAY417","TWQM","TRIB","MDDNR","MDDNR","ET6.2",4/20/2005,11:18:00,4.2,,,0.5,"S ","ISM","M1","DO",,10.10000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",34295,"BAY414","TWQM","TRIB","MDDNR","MDDNR","ET6.2",3/16/2005,12:40:00,3,,,1,"M ","ISM","M1","DO",,11.10000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",34951,"BAY417","TWQM","TRIB","MDDNR","MDDNR","ET6.2",4/20/2005,11:18:00,4.2,,,1,"M ","ISM","M1","DO",,9.70000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",34951,"BAY417","TWQM","TRIB","MDDNR","MDDNR","ET6.2",4/20/2005,11:18:00,4.2,,,2,"M ","ISM","M1","DO",,8.70000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",34951,"BAY417","TWQM","TRIB","MDDNR","MDDNR","ET6.2",4/20/2005,11:18:00,4.2,,,3,"M ","ISM","M1","DO",,9.00000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",27827,"BAY418","TWQM","TRIB","MDDNR","MDDNR","ET6.2",5/10/2005,13:25:00,3.1,,,0.5,"S ","ISM","M1","DO",,8.10000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",34951,"BAY417","TWQM","TRIB","MDDNR","MDDNR","ET6.2",4/20/2005,11:18:00,4.2,,,3.2,"B ","ISM","M1","DO",,9.00000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",27827,"BAY418","TWQM","TRIB","MDDNR","MDDNR","ET6.2",5/10/2005,13:25:00,3.1,,,2.1,"B ","ISM","M1","DO",,7.90000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",28580,"BAY420","TWQM","TRIB","MDDNR","MDDNR","ET6.2",6/15/2005,11:57:00,4,,,0.5,"S ","ISM","M1","DO",,7.30000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",27827,"BAY418","TWQM","TRIB","MDDNR","MDDNR","ET6.2",5/10/2005,13:25:00,3.1,,,1,"M ","ISM","M1","DO",,8.00000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",28580,"BAY420","TWQM","TRIB","MDDNR","MDDNR","ET6.2",6/15/2005,11:57:00,4,,,1,"M ","ISM","M1","DO",,6.00000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",28580,"BAY420","TWQM","TRIB","MDDNR","MDDNR","ET6.2",6/15/2005,11:57:00,4,,,3,"B ","ISM","M1","DO",,5.60000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",28580,"BAY420","TWQM","TRIB","MDDNR","MDDNR","ET6.2",6/15/2005,11:57:00,4,,,2,"M ","ISM","M1","DO",,5.90000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",29528,"BAY423","TWQM","TRIB","MDDNR","MDDNR","ET6.2",7/28/2005,12:53:00,3,,,1,"M ","ISM","M1","DO",,6.70000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",29832,"BAY424","TWQM","TRIB","MDDNR","MDDNR","ET6.2",8/10/2005,13:45:00,4.2,,,0.5,"S ","ISM","M1","DO",,5.00000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",29528,"BAY423","TWQM","TRIB","MDDNR","MDDNR","ET6.2",7/28/2005,12:53:00,3,,,0.5,"S ","ISM","M1","DO",,7.10000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",29528,"BAY423","TWQM","TRIB","MDDNR","MDDNR","ET6.2",7/28/2005,12:53:00,3,,,2,"B ","ISM","M1","DO",,6.30000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",29832,"BAY424","TWQM","TRIB","MDDNR","MDDNR","ET6.2",8/10/2005,13:45:00,4.2,,,1,"M ","ISM","M1","DO",,4.83000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",29832,"BAY424","TWQM","TRIB","MDDNR","MDDNR","ET6.2",8/10/2005,13:45:00,4.2,,,2,"M ","ISM","M1","DO",,5.16000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",29832,"BAY424","TWQM","TRIB","MDDNR","MDDNR","ET6.2",8/10/2005,13:45:00,4.2,,,3,"M ","ISM","M1","DO",,5.30000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",29832,"BAY424","TWQM","TRIB","MDDNR","MDDNR","ET6.2",8/10/2005,13:45:00,4.2,,,3.2,"B ","ISM","M1","DO",,5.37000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",23775,"BAY426","TWQM","TRIB","MDDNR","MDDNR","ET6.2",9/14/2005,11:13:00,3.4,,,0.5,"S ","ISM","M1","DO",,6.00000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",23775,"BAY426","TWQM","TRIB","MDDNR","MDDNR","ET6.2",9/14/2005,11:13:00,3.4,,,1,"M ","ISM","M1","DO",,6.00000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",23775,"BAY426","TWQM","TRIB","MDDNR","MDDNR","ET6.2",9/14/2005,11:13:00,3.4,,,2,"M ","ISM","M1","DO",,6.00000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",23775,"BAY426","TWQM","TRIB","MDDNR","MDDNR","ET6.2",9/14/2005,11:13:00,3.4,,,2.4,"B ","ISM","M1","DO",,6.00000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",24530,"BAY429","TWQM","TRIB","MDDNR","MDDNR","ET6.2",10/19/2005,12:21:00,4,,,0.5,"S ","ISM","M1","DO",,8.00000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",24530,"BAY429","TWQM","TRIB","MDDNR","MDDNR","ET6.2",10/19/2005,12:21:00,4,,,1,"M ","ISM","M1","DO",,7.80000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",24530,"BAY429","TWQM","TRIB","MDDNR","MDDNR","ET6.2",10/19/2005,12:21:00,4,,,2,"M ","ISM","M1","DO",,7.70000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
