MonitoringStation,EventId,Cruise,Program,Project,Agency,Source,Station,SampleDate,SampleTime,TotalDepth,UpperPycnocline,LowerPycnocline,Depth,Layer,SampleType,SampleReplicateType,Parameter,Qualifier,MeasureValue,Unit,Method,Lab,Problem,PrecisionPC,BiasPC,Details,Latitude,Longitude,TierLevel
"ET6.2",14056,"BAY200","TWQM","TRIB","MDDNR","MDDNR","ET6.2",6/15/1994,10:50:00,3.5,,,2.5,"B ","ISM","M1","DO",,7.10000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",14452,"BAY202","TWQM","TRIB","MDDNR","MDDNR","ET6.2",7/13/1994,09:20:00,4,,,0.5,"S ","ISM","M1","DO",,7.30000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",14452,"BAY202","TWQM","TRIB","MDDNR","MDDNR","ET6.2",7/13/1994,09:20:00,4,,,3,"B ","ISM","M1","DO",,5.70000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",14452,"BAY202","TWQM","TRIB","MDDNR","MDDNR","ET6.2",7/13/1994,09:20:00,4,,,2,"M ","ISM","M1","DO",,5.90000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",14452,"BAY202","TWQM","TRIB","MDDNR","MDDNR","ET6.2",7/13/1994,09:20:00,4,,,1,"M ","ISM","M1","DO",,6.20000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",1908,"BAY212","TWQM","TRIB","MDDNR","MDDNR","ET6.2",1/18/1995,10:00:00,3.8,,,0.5,"S ","ISM","M1","DO",,10.20000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",1908,"BAY212","TWQM","TRIB","MDDNR","MDDNR","ET6.2",1/18/1995,10:00:00,3.8,,,1,"M ","ISM","M1","DO",,10.20000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",1908,"BAY212","TWQM","TRIB","MDDNR","MDDNR","ET6.2",1/18/1995,10:00:00,3.8,,,2,"M ","ISM","M1","DO",,10.00000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",1908,"BAY212","TWQM","TRIB","MDDNR","MDDNR","ET6.2",1/18/1995,10:00:00,3.8,,,2.8,"B ","ISM","M1","DO",,10.00000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",8641,"BAY214","TWQM","TRIB","MDDNR","MDDNR","ET6.2",3/8/1995,12:50:00,4.2,,,0.5,"S ","ISM","M1","DO",,10.60000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",8641,"BAY214","TWQM","TRIB","MDDNR","MDDNR","ET6.2",3/8/1995,12:50:00,4.2,,,1,"M ","ISM","M1","DO",,10.80000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",8641,"BAY214","TWQM","TRIB","MDDNR","MDDNR","ET6.2",3/8/1995,12:50:00,4.2,,,2,"M ","ISM","M1","DO",,10.70000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",8641,"BAY214","TWQM","TRIB","MDDNR","MDDNR","ET6.2",3/8/1995,12:50:00,4.2,,,3.1,"B ","ISM","M1","DO",,10.70000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",9160,"BAY217","TWQM","TRIB","MDDNR","MDDNR","ET6.2",4/26/1995,09:40:00,3.9,,,0.5,"S ","ISM","M1","DO",,8.10000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",9160,"BAY217","TWQM","TRIB","MDDNR","MDDNR","ET6.2",4/26/1995,09:40:00,3.9,,,2.9,"B ","ISM","M1","DO",,7.60000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",9160,"BAY217","TWQM","TRIB","MDDNR","MDDNR","ET6.2",4/26/1995,09:40:00,3.9,,,1,"M ","ISM","M1","DO",,8.00000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",9383,"BAY218","TWQM","TRIB","MDDNR","MDDNR","ET6.2",5/11/1995,11:58:00,4.3,,,0.5,"S ","ISM","M1","DO",,7.00000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",9160,"BAY217","TWQM","TRIB","MDDNR","MDDNR","ET6.2",4/26/1995,09:40:00,3.9,,,2,"M ","ISM","M1","DO",,7.70000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",9383,"BAY218","TWQM","TRIB","MDDNR","MDDNR","ET6.2",5/11/1995,11:58:00,4.3,,,1,"M ","ISM","M1","DO",,7.00000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",9383,"BAY218","TWQM","TRIB","MDDNR","MDDNR","ET6.2",5/11/1995,11:58:00,4.3,,,2,"M ","ISM","M1","DO",,7.30000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",9383,"BAY218","TWQM","TRIB","MDDNR","MDDNR","ET6.2",5/11/1995,11:58:00,4.3,,,3,"M ","ISM","M1","DO",,7.30000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",9383,"BAY218","TWQM","TRIB","MDDNR","MDDNR","ET6.2",5/11/1995,11:58:00,4.3,,,3.3,"B ","ISM","M1","DO",,7.20000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",9692,"BAY220","TWQM","TRIB","MDDNR","MDDNR","ET6.2",6/7/1995,09:40:00,4,,,0.5,"S ","ISM","M1","DO",,6.60000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",9692,"BAY220","TWQM","TRIB","MDDNR","MDDNR","ET6.2",6/7/1995,09:40:00,4,,,1,"M ","ISM","M1","DO",,6.40000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",9692,"BAY220","TWQM","TRIB","MDDNR","MDDNR","ET6.2",6/7/1995,09:40:00,4,,,3,"B ","ISM","M1","DO",,6.50000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",10150,"BAY222","TWQM","TRIB","MDDNR","MDDNR","ET6.2",7/12/1995,09:20:00,3.5,,,0.5,"S ","ISM","M1","DO",,5.50000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",9692,"BAY220","TWQM","TRIB","MDDNR","MDDNR","ET6.2",6/7/1995,09:40:00,4,,,2,"M ","ISM","M1","DO",,6.40000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",10150,"BAY222","TWQM","TRIB","MDDNR","MDDNR","ET6.2",7/12/1995,09:20:00,3.5,,,1,"M ","ISM","M1","DO",,5.40000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",10150,"BAY222","TWQM","TRIB","MDDNR","MDDNR","ET6.2",7/12/1995,09:20:00,3.5,,,2.5,"B ","ISM","M1","DO",,5.30000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",10150,"BAY222","TWQM","TRIB","MDDNR","MDDNR","ET6.2",7/12/1995,09:20:00,3.5,,,2,"M ","ISM","M1","DO",,5.30000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",10444,"BAY224","TWQM","TRIB","MDDNR","MDDNR","ET6.2",8/10/1995,09:35:00,3.4,,,0.5,"S ","ISM","M1","DO",,5.50000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",10444,"BAY224","TWQM","TRIB","MDDNR","MDDNR","ET6.2",8/10/1995,09:35:00,3.4,,,1,"M ","ISM","M1","DO",,5.60000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",10444,"BAY224","TWQM","TRIB","MDDNR","MDDNR","ET6.2",8/10/1995,09:35:00,3.4,,,2,"M ","ISM","M1","DO",,5.60000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",10444,"BAY224","TWQM","TRIB","MDDNR","MDDNR","ET6.2",8/10/1995,09:35:00,3.4,,,2.4,"B ","ISM","M1","DO",,5.50000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",17422,"BAY227","TWQM","TRIB","MDDNR","MDDNR","ET6.2",9/20/1995,09:45:00,4.5,,,0.5,"S ","ISM","M1","DO",,7.90000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",17422,"BAY227","TWQM","TRIB","MDDNR","MDDNR","ET6.2",9/20/1995,09:45:00,4.5,,,3.5,"B ","ISM","M1","DO",,7.70000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",17422,"BAY227","TWQM","TRIB","MDDNR","MDDNR","ET6.2",9/20/1995,09:45:00,4.5,,,1,"M ","ISM","M1","DO",,7.90000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",17422,"BAY227","TWQM","TRIB","MDDNR","MDDNR","ET6.2",9/20/1995,09:45:00,4.5,,,2,"M ","ISM","M1","DO",,7.70000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",17422,"BAY227","TWQM","TRIB","MDDNR","MDDNR","ET6.2",9/20/1995,09:45:00,4.5,,,3,"M ","ISM","M1","DO",,7.70000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",17617,"BAY228","TWQM","TRIB","MDDNR","MDDNR","ET6.2",10/4/1995,13:35:00,4.5,,,1,"M ","ISM","M1","DO",,7.80000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",17617,"BAY228","TWQM","TRIB","MDDNR","MDDNR","ET6.2",10/4/1995,13:35:00,4.5,,,2,"M ","ISM","M1","DO",,7.60000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",17617,"BAY228","TWQM","TRIB","MDDNR","MDDNR","ET6.2",10/4/1995,13:35:00,4.5,,,3,"M ","ISM","M1","DO",,7.50000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",17617,"BAY228","TWQM","TRIB","MDDNR","MDDNR","ET6.2",10/4/1995,13:35:00,4.5,,,3.5,"B ","ISM","M1","DO",,7.50000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",17617,"BAY228","TWQM","TRIB","MDDNR","MDDNR","ET6.2",10/4/1995,13:35:00,4.5,,,0.5,"S ","ISM","M1","DO",,7.90000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",18038,"BAY230","TWQM","TRIB","MDDNR","MDDNR","ET6.2",11/20/1995,09:50:00,4.3,,,0.5,"S ","ISM","M1","DO",,10.80000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",18038,"BAY230","TWQM","TRIB","MDDNR","MDDNR","ET6.2",11/20/1995,09:50:00,4.3,,,1,"M ","ISM","M1","DO",,10.60000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",18038,"BAY230","TWQM","TRIB","MDDNR","MDDNR","ET6.2",11/20/1995,09:50:00,4.3,,,2,"M ","ISM","M1","DO",,10.50000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",18038,"BAY230","TWQM","TRIB","MDDNR","MDDNR","ET6.2",11/20/1995,09:50:00,4.3,,,3,"M ","ISM","M1","DO",,10.50000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",18038,"BAY230","TWQM","TRIB","MDDNR","MDDNR","ET6.2",11/20/1995,09:50:00,4.3,,,3.3,"B ","ISM","M1","DO",,10.40000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",18317,"BAY231","TWQM","TRIB","MDDNR","MDDNR","ET6.2",12/18/1995,10:40:00,4.4,,,0.5,"S ","ISM","M1","DO",,12.00000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",18317,"BAY231","TWQM","TRIB","MDDNR","MDDNR","ET6.2",12/18/1995,10:40:00,4.4,,,1,"M ","ISM","M1","DO",,12.00000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",18317,"BAY231","TWQM","TRIB","MDDNR","MDDNR","ET6.2",12/18/1995,10:40:00,4.4,,,2,"M ","ISM","M1","DO",,11.90000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",18317,"BAY231","TWQM","TRIB","MDDNR","MDDNR","ET6.2",12/18/1995,10:40:00,4.4,,,3.4,"B ","ISM","M1","DO",,11.80000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",18317,"BAY231","TWQM","TRIB","MDDNR","MDDNR","ET6.2",12/18/1995,10:40:00,4.4,,,3,"M ","ISM","M1","DO",,11.90000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",18478,"BAY232","TWQM","TRIB","MDDNR","MDDNR","ET6.2",1/25/1996,14:03:00,3,,,0.5,"S ","ISM","M1","DO",,11.70000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",18478,"BAY232","TWQM","TRIB","MDDNR","MDDNR","ET6.2",1/25/1996,14:03:00,3,,,2,"B ","ISM","M1","DO",,11.70000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",18750,"BAY233","TWQM","TRIB","MDDNR","MDDNR","ET6.2",2/21/1996,15:05:00,4,,,0.5,"S ","ISM","M1","DO",,12.10000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",4575,"BAY237","TWQM","TRIB","MDDNR","MDDNR","ET6.2",4/29/1996,09:45:00,3.6,,,0.5,"S ","ISM","M1","DO",,8.20000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",18478,"BAY232","TWQM","TRIB","MDDNR","MDDNR","ET6.2",1/25/1996,14:03:00,3,,,1,"M ","ISM","M1","DO",,11.70000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",4575,"BAY237","TWQM","TRIB","MDDNR","MDDNR","ET6.2",4/29/1996,09:45:00,3.6,,,1,"M ","ISM","M1","DO",,8.20000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",4575,"BAY237","TWQM","TRIB","MDDNR","MDDNR","ET6.2",4/29/1996,09:45:00,3.6,,,2,"M ","ISM","M1","DO",,8.20000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",4575,"BAY237","TWQM","TRIB","MDDNR","MDDNR","ET6.2",4/29/1996,09:45:00,3.6,,,2.6,"B ","ISM","M1","DO",,8.20000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
"ET6.2",4942,"BAY239","TWQM","TRIB","MDDNR","MDDNR","ET6.2",5/30/1996,10:35:00,3.8,,,0.5,"S ","ISM","M1","DO",,6.70000,"MG/L","F01 ",,,,,,38.34133,-75.88834,"T3"
